TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,CLOSE,WAPRICE
2019-11-01,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,56394.49,102.31999499999999,102.294779,102.326667,102.294779,
2019-11-05,RPEU,ВТБ Б-1-8,RU000A0ZZH84,2,16608.44,102.059973,102.059973,102.06636999999999,102.06636999999999,
2019-11-06,RPEU,ВТБ Б-1-8,RU000A0ZZH84,2,2087.32,102.34020500000001,102.335264,102.34020500000001,102.335264,
2019-11-07,RPEU,ВТБ Б-1-8,RU000A0ZZH84,3,1561.45,102.36019399999999,102.359723,102.37668000000001,102.359723,
2019-11-08,RPEU,ВТБ Б-1-8,RU000A0ZZH84,3,15803.03,102.349988,102.349988,102.350059,102.350059,
2019-11-12,RPEU,ВТБ Б-1-8,RU000A0ZZH84,6,39497.59,102.159941,102.131536,102.163492,102.160057,
2019-11-13,RPEU,ВТБ Б-1-8,RU000A0ZZH84,6,74444.46,102.38000799999999,102.356359,102.38000799999999,102.356359,
2019-11-14,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,54090.7,102.590967,102.58986800000001,102.593038,102.58986800000001,
2019-11-15,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,32412.06,102.369925,102.350899,102.370162,102.36999499999999,
2019-11-18,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,42204.98,102.348736,102.32956999999999,102.348736,102.32956999999999,
2019-11-19,RPEU,ВТБ Б-1-8,RU000A0ZZH84,6,33057.26,102.059849,102.05972,102.070474,102.05972,
2019-11-20,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,801.52,102.23048100000001,102.22811899999999,102.231308,102.22811899999999,
2019-11-21,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,845.66,102.177995,102.149185,102.177995,102.149185,
2019-11-22,RPEU,ВТБ Б-1-8,RU000A0ZZH84,6,29657.11,102.08495699999999,102.063676,102.08495699999999,102.070017,
2019-11-25,RPEU,ВТБ Б-1-8,RU000A0ZZH84,6,13684.67,102.318421,102.318421,102.331163,102.330004,
2019-11-26,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,20428.58,102.808339,102.787084,102.809998,102.787084,
2019-11-27,RPEO,ВТБ Б-1-8,RU000A0ZZH84,1,2918.49,102.899974,102.899974,102.899974,102.899974,
2019-11-27,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,29910.21,102.88640699999999,102.88640699999999,102.899991,102.899991,
2019-11-28,RPEO,ВТБ Б-1-8,RU000A0ZZH84,1,2916.82,102.730109,102.730109,102.730109,102.730109,
2019-11-29,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,29924.17,102.624901,102.624901,102.629995,102.629995,
2019-12-02,RPEO,ВТБ Б-1-8,RU000A0ZZH84,1,998.02,102.040313,102.040313,102.040313,102.040313,
2019-12-02,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,29904.18,102.039427,102.018066,102.040025,102.039955,
2019-12-03,RPEU,ВТБ Б-1-8,RU000A0ZZH84,3,29653.09,102.411423,102.409993,102.411423,102.409993,
2019-12-04,RPEO,ВТБ Б-1-8,RU000A0ZZH84,1,14.42,102.469674,102.469674,102.469674,102.469674,
2019-12-04,RPEU,ВТБ Б-1-8,RU000A0ZZH84,3,69687.17,102.49588,102.47000600000001,102.49588,102.470025,
2019-12-05,RPEU,ВТБ Б-1-8,RU000A0ZZH84,4,69680.61,102.39070600000001,102.36,102.39070600000001,102.36,
2019-12-06,RPEU,ВТБ Б-1-8,RU000A0ZZH84,2,59362.9,102.675922,102.660007,102.675922,102.660007,
2019-12-09,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,59335.45,102.84999599999999,102.84999599999999,102.84999599999999,102.84999599999999,
2019-12-10,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,59332.81,101.829995,101.829995,101.829995,101.829995,
2019-12-11,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,59320.86,102.210003,102.210003,102.210003,102.210003,
2019-12-12,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,59318.64,102.490001,102.490001,102.490001,102.490001,
2019-12-13,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,59308.23,102.649996,102.649996,102.649996,102.649996,
2019-12-16,RPEU,ВТБ Б-1-8,RU000A0ZZH84,2,59344.24,102.683048,102.683048,102.689999,102.689999,
2019-12-17,RPEU,ВТБ Б-1-8,RU000A0ZZH84,2,38908.19,102.81496700000001,102.81496700000001,102.830011,102.830011,
2019-12-18,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,38633.56,102.88999,102.88999,102.88999,102.88999,
2019-12-19,RPEU,ВТБ Б-1-8,RU000A0ZZH84,5,61998.91,102.9492,102.917908,102.9492,102.917908,
2019-12-20,RPEU,ВТБ Б-1-8,RU000A0ZZH84,1,16.46,102.921582,102.921582,102.921582,102.921582,
