TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,CLOSE,WAPRICE
2019-07-15,RPEO,ВТБ Б-1-13,RU000A100089,1,155.56,100.42303100000001,100.42303100000001,100.42303100000001,100.42303100000001,
2019-07-15,RPEU,ВТБ Б-1-13,RU000A100089,4,227337.83,100.419943,100.391497,100.420018,100.420018,
2019-07-16,RPEO,ВТБ Б-1-13,RU000A100089,1,156.19,100.61106600000001,100.61106600000001,100.61106600000001,100.61106600000001,
2019-07-16,RPEU,ВТБ Б-1-13,RU000A100089,3,218617.13,100.610001,100.58762800000001,100.610001,100.609989,
2019-07-17,RPEO,ВТБ Б-1-13,RU000A100089,1,156.49,100.547813,100.547813,100.547813,100.547813,
2019-07-17,RPEU,ВТБ Б-1-13,RU000A100089,4,28590.04,100.550034,100.54998,100.56345300000001,100.55010899999999,
2019-07-18,RPEO,ВТБ Б-1-13,RU000A100089,1,156.76,100.547574,100.547574,100.547574,100.547574,
2019-07-18,RPEU,ВТБ Б-1-13,RU000A100089,4,227313.4,100.550053,100.523325,100.550053,100.523325,
2019-07-19,RPEO,ВТБ Б-1-13,RU000A100089,1,156.73,100.60185200000001,100.60185200000001,100.60185200000001,100.60185200000001,
2019-07-19,RPEU,ВТБ Б-1-13,RU000A100089,3,218625.34,100.599999,100.588589,100.60002800000001,100.60002800000001,
2019-07-22,RPEO,ВТБ Б-1-13,RU000A100089,1,156.16,100.501879,100.501879,100.501879,100.501879,
2019-07-22,RPEU,ВТБ Б-1-13,RU000A100089,3,25482.05,100.499984,100.49995899999999,100.52369300000001,100.52369300000001,
2019-07-23,RPEO,ВТБ Б-1-13,RU000A100089,1,156.45,100.490111,100.490111,100.490111,100.490111,
2019-07-23,RPEU,ВТБ Б-1-13,RU000A100089,2,16802.16,100.48998,100.48998,100.51225,100.51225,
2019-07-24,RPEO,ВТБ Б-1-13,RU000A100089,1,156.43,100.449391,100.449391,100.449391,100.449391,
2019-07-24,RPEU,ВТБ Б-1-13,RU000A100089,2,18776.0,100.450027,100.449855,100.450027,100.449855,
2019-07-25,RPEO,ВТБ Б-1-13,RU000A100089,2,1059.42,100.678539,100.678539,100.67955400000001,100.67955400000001,
2019-07-25,RPEU,ВТБ Б-1-13,RU000A100089,3,18806.85,100.67993299999999,100.670339,100.679989,100.679989,
2019-07-26,RPEO,ВТБ Б-1-13,RU000A100089,2,1057.88,100.48846800000001,100.48846800000001,100.49029399999999,100.49029399999999,
2019-07-26,RPEU,ВТБ Б-1-13,RU000A100089,2,18759.18,100.490179,100.48999599999999,100.490179,100.48999599999999,
2019-07-29,RPEO,ВТБ Б-1-13,RU000A100089,2,1056.78,100.409688,100.409688,100.4105,100.4105,
2019-07-29,RPEU,ВТБ Б-1-13,RU000A100089,2,18753.18,100.409965,100.409965,100.410001,100.410001,
2019-07-30,RPEO,ВТБ Б-1-13,RU000A100089,2,1054.88,100.700304,100.700304,100.702954,100.702954,
2019-07-30,RPEU,ВТБ Б-1-13,RU000A100089,2,18769.98,100.69994200000001,100.69994200000001,100.699997,100.699997,
2019-07-31,RPEO,ВТБ Б-1-13,RU000A100089,2,1053.11,100.46991899999999,100.467372,100.46991899999999,100.467372,
2019-07-31,RPEU,ВТБ Б-1-13,RU000A100089,1,16771.66,100.470011,100.470011,100.470011,100.470011,
2019-08-01,RPEO,ВТБ Б-1-13,RU000A100089,2,1052.95,100.64988000000001,100.64988000000001,100.650186,100.650186,
2019-08-01,RPEU,ВТБ Б-1-13,RU000A100089,3,22346.49,100.64992600000001,100.64992600000001,100.650003,100.650003,
2019-08-02,RPEO,ВТБ Б-1-13,RU000A100089,1,157.48,100.89128000000001,100.89128000000001,100.89128000000001,100.89128000000001,
2019-08-02,RPEU,ВТБ Б-1-13,RU000A100089,1,16769.17,100.890028,100.890028,100.890028,100.890028,
2019-08-05,RPEO,ВТБ Б-1-13,RU000A100089,2,1049.78,100.371223,100.36949200000001,100.371223,100.36949200000001,
2019-08-05,RPEU,ВТБ Б-1-13,RU000A100089,5,29159.68,100.389492,100.369796,100.389492,100.389492,
2019-08-06,RPEO,ВТБ Б-1-13,RU000A100089,2,1055.15,100.479611,100.479611,100.480319,100.480319,
2019-08-06,RPEU,ВТБ Б-1-13,RU000A100089,2,18750.82,100.480108,100.479978,100.480108,100.479978,
2019-08-07,RPEO,ВТБ Б-1-13,RU000A100089,2,1047.13,100.681308,100.679979,100.681308,100.679979,
2019-08-07,RPEU,ВТБ Б-1-13,RU000A100089,2,18745.38,100.679982,100.679982,100.680003,100.680003,
2019-08-08,RPEO,ВТБ Б-1-13,RU000A100089,2,1052.97,100.990474,100.987721,100.990474,100.987721,
2019-08-08,RPEU,ВТБ Б-1-13,RU000A100089,1,16755.85,100.98999,100.98999,100.98999,100.98999,
2019-08-09,RPEO,ВТБ Б-1-13,RU000A100089,2,1050.37,100.952343,100.950197,100.952343,100.950197,
2019-08-09,RPEU,ВТБ Б-1-13,RU000A100089,2,18754.75,100.95002,100.94983,100.95002,100.94983,
2019-08-12,RPEO,ВТБ Б-1-13,RU000A100089,1,151.55,100.60109399999999,100.60109399999999,100.60109399999999,100.60109399999999,
2019-08-12,RPEU,ВТБ Б-1-13,RU000A100089,2,25406.57,100.60001899999999,100.599953,100.60001899999999,100.599953,
2019-08-13,RPEO,ВТБ Б-1-13,RU000A100089,2,1046.1,100.65001,100.65001,100.650623,100.650623,
2019-08-13,RPEU,ВТБ Б-1-13,RU000A100089,1,16752.26,100.650009,100.650009,100.650009,100.650009,
2019-08-14,RPEO,ВТБ Б-1-13,RU000A100089,2,1053.87,100.480526,100.478302,100.480526,100.478302,
2019-08-14,RPEU,ВТБ Б-1-13,RU000A100089,3,27401.54,100.480014,100.480014,100.48010500000001,100.480017,
2019-08-15,RPEO,ВТБ Б-1-13,RU000A100089,1,152.38,100.991507,100.991507,100.991507,100.991507,
2019-08-15,RPEU,ВТБ Б-1-13,RU000A100089,2,27120.37,100.989985,100.989985,100.990025,100.990025,
2019-08-16,RPEO,ВТБ Б-1-13,RU000A100089,2,1053.61,100.509812,100.509812,100.51315100000001,100.51315100000001,
2019-08-16,RPEU,ВТБ Б-1-13,RU000A100089,2,27121.7,100.509964,100.509964,100.51002199999999,100.51002199999999,
2019-08-19,RPEO,ВТБ Б-1-13,RU000A100089,1,151.02,100.52811,100.52811,100.52811,100.52811,
2019-08-19,RPEU,ВТБ Б-1-13,RU000A100089,4,16816.92,100.51205999999999,100.51205999999999,100.534059,100.51205999999999,
2019-08-20,RPEO,ВТБ Б-1-13,RU000A100089,2,1048.97,100.737889,100.737889,100.74012900000001,100.74012900000001,
2019-08-20,RPEU,ВТБ Б-1-13,RU000A100089,1,16742.56,100.739999,100.739999,100.739999,100.739999,
2019-08-21,RPEO,ВТБ Б-1-13,RU000A100089,2,1047.95,100.679911,100.679911,100.682153,100.682153,
2019-08-21,RPEU,ВТБ Б-1-13,RU000A100089,2,27105.69,100.679986,100.679986,100.680009,100.680009,
2019-08-22,RPEO,ВТБ Б-1-13,RU000A100089,1,150.62,100.640039,100.640039,100.640039,100.640039,
2019-08-22,RPEU,ВТБ Б-1-13,RU000A100089,3,35767.66,100.640012,100.640012,100.640028,100.640028,
2019-08-23,RPEO,ВТБ Б-1-13,RU000A100089,2,1050.19,100.640393,100.639476,100.640393,100.639476,
2019-08-23,RPEU,ВТБ Б-1-13,RU000A100089,3,78003.38,100.639771,100.639771,100.640017,100.640017,
2019-08-26,RPEO,ВТБ Б-1-13,RU000A100089,2,1054.75,100.790238,100.789324,100.790238,100.789324,
2019-08-26,RPEU,ВТБ Б-1-13,RU000A100089,2,75986.64,100.78999499999999,100.789992,100.78999499999999,100.789992,
2019-08-27,RPEO,ВТБ Б-1-13,RU000A100089,2,1043.35,100.759601,100.758677,100.759601,100.758677,
2019-08-27,RPEU,ВТБ Б-1-13,RU000A100089,3,77952.36,100.759804,100.759804,100.760005,100.759971,
2019-08-28,RPEO,ВТБ Б-1-13,RU000A100089,2,1051.72,100.53999300000001,100.53999300000001,100.543339,100.543339,
2019-08-28,RPEU,ВТБ Б-1-13,RU000A100089,3,77945.63,100.539889,100.539889,100.540003,100.540001,
2019-08-29,RPEO,ВТБ Б-1-13,RU000A100089,2,1052.79,100.709869,100.709869,100.710985,100.710985,
2019-08-29,RPEU,ВТБ Б-1-13,RU000A100089,2,18712.71,100.710043,100.710013,100.710043,100.710013,
2019-08-30,RPEO,ВТБ Б-1-13,RU000A100089,2,1050.22,100.870108,100.868988,100.870108,100.868988,
2019-08-30,RPEU,ВТБ Б-1-13,RU000A100089,1,16714.17,100.870016,100.870016,100.870016,100.870016,
2019-09-02,RPEO,ВТБ Б-1-13,RU000A100089,1,150.39,100.330228,100.330228,100.330228,100.330228,
2019-09-03,RPEO,ВТБ Б-1-13,RU000A100089,2,1046.64,100.76992800000001,100.76992800000001,100.771974,100.771974,
2019-09-03,RPEU,ВТБ Б-1-13,RU000A100089,4,31460.61,100.769824,100.769824,100.770035,100.770003,
2019-09-04,RPEO,ВТБ Б-1-13,RU000A100089,2,1045.99,100.750127,100.747568,100.750127,100.747568,
2019-09-04,RPEU,ВТБ Б-1-13,RU000A100089,5,30613.26,100.750004,100.749853,100.76224300000001,100.750007,
2019-09-05,RPEO,ВТБ Б-1-13,RU000A100089,2,1047.78,100.730251,100.728412,100.730251,100.728412,
2019-09-05,RPEU,ВТБ Б-1-13,RU000A100089,3,25371.77,100.729984,100.729984,100.747803,100.730017,
2019-09-06,RPEO,ВТБ Б-1-13,RU000A100089,2,1050.89,100.769708,100.767771,100.769708,100.767771,
2019-09-06,RPEU,ВТБ Б-1-13,RU000A100089,3,16781.57,100.796573,100.76354599999999,100.796573,100.769971,
2019-09-06,RPEU,ВТБ Б-1-13,RU000A100089,3,16781.57,100.796573,100.76354599999999,100.796573,100.769971,
2019-09-09,RPEO,ВТБ Б-1-13,RU000A100089,2,1051.65,100.859465,100.857529,100.859465,100.857529,
2019-09-09,RPEU,ВТБ Б-1-13,RU000A100089,2,16718.79,100.845097,100.845097,100.860011,100.860011,
2019-09-10,RPEO,ВТБ Б-1-13,RU000A100089,1,153.08,100.65705799999999,100.65705799999999,100.65705799999999,100.65705799999999,
2019-09-10,RPEU,ВТБ Б-1-13,RU000A100089,3,25360.81,100.66000799999999,100.64964300000001,100.660009,100.660009,
2019-09-11,RPEO,ВТБ Б-1-13,RU000A100089,2,1044.96,100.73966800000001,100.739052,100.73966800000001,100.739052,
2019-09-11,RPEU,ВТБ Б-1-13,RU000A100089,2,16718.33,100.711083,100.711083,100.739972,100.739972,
2019-09-12,RPEO,ВТБ Б-1-13,RU000A100089,2,1047.16,100.840503,100.837836,100.840503,100.837836,
2019-09-12,RPEU,ВТБ Б-1-13,RU000A100089,2,16721.36,100.830866,100.830866,100.83998100000001,100.83998100000001,
2019-09-13,RPEO,ВТБ Б-1-13,RU000A100089,1,154.14,100.649637,100.649637,100.649637,100.649637,
2019-09-13,RPEU,ВТБ Б-1-13,RU000A100089,2,16720.73,100.65475,100.64999,100.65475,100.64999,
2019-09-16,RPEO,ВТБ Б-1-13,RU000A100089,2,1053.22,100.448611,100.448611,100.450338,100.450338,
2019-09-16,RPEU,ВТБ Б-1-13,RU000A100089,2,25318.52,100.450047,100.450007,100.450047,100.450007,
2019-09-17,RPEO,ВТБ Б-1-13,RU000A100089,2,1053.0,100.560455,100.560455,100.562699,100.562699,
2019-09-17,RPEU,ВТБ Б-1-13,RU000A100089,2,25318.35,100.55998699999999,100.55998699999999,100.560025,100.560025,
2019-09-18,RPEO,ВТБ Б-1-13,RU000A100089,1,157.04,100.796838,100.796838,100.796838,100.796838,
2019-09-18,RPEU,ВТБ Б-1-13,RU000A100089,2,25309.53,100.799968,100.799968,100.800013,100.800013,
2019-09-19,RPEO,ВТБ Б-1-13,RU000A100089,2,1047.17,100.81011099999999,100.809803,100.81011099999999,100.809803,
2019-09-19,RPEU,ВТБ Б-1-13,RU000A100089,1,16679.36,100.809989,100.809989,100.809989,100.809989,
2019-09-20,RPEO,ВТБ Б-1-13,RU000A100089,1,142.22,100.887028,100.887028,100.887028,100.887028,
2019-09-20,RPEU,ВТБ Б-1-13,RU000A100089,3,27068.48,100.889463,100.889463,100.890048,100.890007,
2019-09-23,RPEO,ВТБ Б-1-13,RU000A100089,1,142.92,100.897947,100.897947,100.897947,100.897947,
2019-09-23,RPEU,ВТБ Б-1-13,RU000A100089,3,25347.99,100.90000699999999,100.90000699999999,100.902229,100.90001,
2019-09-24,RPEO,ВТБ Б-1-13,RU000A100089,2,918.9,100.900324,100.900324,100.91619200000001,100.91619200000001,
2019-09-24,RPEU,ВТБ Б-1-13,RU000A100089,2,16725.86,100.905683,100.899997,100.905683,100.899997,
2019-09-25,RPEO,ВТБ Б-1-13,RU000A100089,1,28.81,100.862802,100.862802,100.862802,100.862802,
2019-09-25,RPEU,ВТБ Б-1-13,RU000A100089,3,134409.55,100.88906899999999,100.879994,100.88906899999999,100.880003,
2019-09-26,RPEO,ВТБ Б-1-13,RU000A100089,1,28.57,100.833244,100.833244,100.833244,100.833244,
2019-09-26,RPEU,ВТБ Б-1-13,RU000A100089,4,143013.66,100.820009,100.81685300000001,100.820009,100.82,
2019-09-27,RPEO,ВТБ Б-1-13,RU000A100089,1,28.69,100.964987,100.964987,100.964987,100.964987,
2019-09-27,RPEU,ВТБ Б-1-13,RU000A100089,4,145888.9,100.980025,100.976275,100.980025,100.98001500000001,
2019-09-30,RPEO,ВТБ Б-1-13,RU000A100089,2,945.84,100.769563,100.762971,100.769563,100.762971,
2019-09-30,RPEU,ВТБ Б-1-13,RU000A100089,2,17051.66,100.76746999999999,100.76746999999999,100.769999,100.769999,
2019-10-01,RPEO,ВТБ Б-1-13,RU000A100089,2,941.33,100.85997900000001,100.85997900000001,100.877658,100.877658,
2019-10-01,RPEU,ВТБ Б-1-13,RU000A100089,3,137042.67,100.861039,100.86000200000001,100.861039,100.860011,
2019-10-02,RPEO,ВТБ Б-1-13,RU000A100089,2,939.53,100.849929,100.84771500000001,100.849929,100.84771500000001,
2019-10-02,RPEU,ВТБ Б-1-13,RU000A100089,2,17049.35,100.85385,100.84999499999999,100.85385,100.84999499999999,
2019-10-03,RPEO,ВТБ Б-1-13,RU000A100089,2,945.75,100.880477,100.875529,100.880477,100.875529,
2019-10-03,RPEU,ВТБ Б-1-13,RU000A100089,3,17373.47,100.88028,100.880026,100.886513,100.886513,
2019-10-04,RPEO,ВТБ Б-1-13,RU000A100089,2,240.72,100.959526,100.959526,100.959526,100.959526,
2019-10-04,RPEU,ВТБ Б-1-13,RU000A100089,3,17361.14,100.95336,100.95336,100.96001600000001,100.96001600000001,
2019-10-07,RPEO,ВТБ Б-1-13,RU000A100089,3,2179.5,100.961524,100.961524,100.997199,100.979952,
2019-10-07,RPEU,ВТБ Б-1-13,RU000A100089,4,27888.67,100.979203,100.969913,100.97999899999999,100.969913,
2019-10-08,RPEO,ВТБ Б-1-13,RU000A100089,1,28.4,101.027888,101.027888,101.027888,101.027888,
2019-10-08,RPEU,ВТБ Б-1-13,RU000A100089,3,17359.77,101.020361,101.019984,101.020361,101.019984,
2019-10-09,RPEO,ВТБ Б-1-13,RU000A100089,1,28.33,100.907494,100.907494,100.907494,100.907494,
2019-10-09,RPEU,ВТБ Б-1-13,RU000A100089,4,21667.91,100.890118,100.890118,100.900024,100.899856,
2019-10-10,RPEO,ВТБ Б-1-13,RU000A100089,2,946.33,100.919732,100.919732,100.924679,100.924679,
2019-10-10,RPEU,ВТБ Б-1-13,RU000A100089,4,403.07,100.922979,100.90128,100.922979,100.90128,
2019-10-11,RPEO,ВТБ Б-1-13,RU000A100089,2,70799.8,100.92500799999999,100.92000300000001,100.92500799999999,100.92000300000001,
2019-10-11,RPEU,ВТБ Б-1-13,RU000A100089,5,420.88,100.910574,100.910574,100.932154,100.932154,
2019-10-14,RPEO,ВТБ Б-1-13,RU000A100089,3,25963.39,100.900195,100.895774,100.900195,100.900008,
2019-10-15,RPEO,ВТБ Б-1-13,RU000A100089,2,24974.48,100.863171,100.863171,100.879994,100.879994,
2019-10-15,RPEU,ВТБ Б-1-13,RU000A100089,4,1504.61,100.881723,100.860268,100.881723,100.860268,
2019-10-16,RPEO,ВТБ Б-1-13,RU000A100089,4,28911.05,100.899839,100.886555,100.90005,100.900006,
2019-10-16,RPEU,ВТБ Б-1-13,RU000A100089,5,1523.2,100.899946,100.880036,100.901454,100.901454,
2019-10-17,RPEO,ВТБ Б-1-13,RU000A100089,4,25864.34,100.855901,100.855901,100.860341,100.855901,
2019-10-17,RPEU,ВТБ Б-1-13,RU000A100089,5,1520.44,100.860039,100.829399,100.860212,100.850847,
2019-10-18,RPEO,ВТБ Б-1-13,RU000A100089,4,26861.6,100.929424,100.929424,100.941241,100.941241,
2019-10-18,RPEU,ВТБ Б-1-13,RU000A100089,3,8845.16,100.930022,100.929371,100.950709,100.950709,
2019-10-21,RPEO,ВТБ Б-1-13,RU000A100089,4,26754.42,100.86219799999999,100.838488,100.86219799999999,100.849992,
2019-10-21,RPEU,ВТБ Б-1-13,RU000A100089,2,63.08,100.855773,100.855773,100.855773,100.855773,
2019-10-22,RPEO,ВТБ Б-1-13,RU000A100089,4,26736.86,100.84009499999999,100.84002,100.847323,100.847323,
2019-10-22,RPEU,ВТБ Б-1-13,RU000A100089,4,3653.36,100.848016,100.839634,100.86926899999999,100.839634,
2019-10-23,RPEO,ВТБ Б-1-13,RU000A100089,3,25018.52,100.883131,100.86999,100.883131,100.87131099999999,
2019-10-23,RPEU,ВТБ Б-1-13,RU000A100089,4,3962.93,100.870165,100.859256,100.88046700000001,100.870103,
2019-10-24,RPEO,ВТБ Б-1-13,RU000A100089,3,25005.2,100.875895,100.875895,100.887722,100.887722,
2019-10-24,RPEU,ВТБ Б-1-13,RU000A100089,4,12380.78,100.867326,100.867326,100.880004,100.879906,
2019-10-25,RPEO,ВТБ Б-1-13,RU000A100089,4,26745.32,100.82983399999999,100.829093,100.84095,100.829999,
2019-10-25,RPEU,ВТБ Б-1-13,RU000A100089,4,12378.76,100.830028,100.830001,100.83494,100.830443,
2019-10-28,RPEO,ВТБ Б-1-13,RU000A100089,3,26699.94,100.79008,100.77619,100.79008,100.79001600000001,
2019-10-28,RPEU,ВТБ Б-1-13,RU000A100089,2,2472.64,100.790132,100.790132,100.79464499999999,100.79464499999999,
2019-10-29,RPEO,ВТБ Б-1-13,RU000A100089,3,26828.92,100.92993299999999,100.92993299999999,100.944435,100.930017,
2019-10-29,RPEU,ВТБ Б-1-13,RU000A100089,1,15.8,100.9146,100.9146,100.9146,100.9146,
2019-10-30,RPEO,ВТБ Б-1-13,RU000A100089,3,25183.28,101.317132,101.317132,101.330005,101.328929,
2019-10-30,RPEU,ВТБ Б-1-13,RU000A100089,3,3555.87,101.329545,101.301384,101.3298,101.301384,
2019-10-31,RPEO,ВТБ Б-1-13,RU000A100089,3,24965.05,100.795998,100.780007,100.795998,100.780007,
2019-10-31,RPEU,ВТБ Б-1-13,RU000A100089,2,1577.81,100.779967,100.779967,100.792225,100.792225,
2019-11-01,RPEO,ВТБ Б-1-13,RU000A100089,4,26696.71,100.719999,100.712666,100.736397,100.712666,
2019-11-01,RPEU,ВТБ Б-1-13,RU000A100089,1,15.79,100.700409,100.700409,100.700409,100.700409,
2019-11-05,RPEO,ВТБ Б-1-13,RU000A100089,4,26629.23,100.870124,100.856164,100.87999,100.87999,
2019-11-05,RPEU,ВТБ Б-1-13,RU000A100089,2,1575.31,100.86981999999999,100.84976999999999,100.86981999999999,100.84976999999999,
2019-11-06,RPEO,ВТБ Б-1-13,RU000A100089,3,26049.0,100.790155,100.789998,100.806659,100.789998,
2019-11-06,RPEU,ВТБ Б-1-13,RU000A100089,3,1912.29,100.79020600000001,100.79020600000001,100.817312,100.817312,
2019-11-07,RPEO,ВТБ Б-1-13,RU000A100089,2,25179.36,100.996763,100.990018,100.996763,100.990018,
2019-11-07,RPEU,ВТБ Б-1-13,RU000A100089,2,349.4,100.989856,100.977744,100.989856,100.977744,
2019-11-08,RPEO,ВТБ Б-1-13,RU000A100089,2,25124.51,100.955476,100.939991,100.955476,100.939991,
2019-11-08,RPEU,ВТБ Б-1-13,RU000A100089,2,554.36,100.940506,100.940506,100.948003,100.948003,
2019-11-11,RPEO,ВТБ Б-1-13,RU000A100089,2,25117.74,100.73738399999999,100.729996,100.73738399999999,100.729996,
2019-11-12,RPEO,ВТБ Б-1-13,RU000A100089,2,25133.1,100.886251,100.870018,100.886251,100.870018,
2019-11-12,RPEU,ВТБ Б-1-13,RU000A100089,2,1215.26,100.870113,100.85329399999999,100.870113,100.85329399999999,
2019-11-13,RPEO,ВТБ Б-1-13,RU000A100089,2,25139.32,100.81124,100.81124,100.81999300000001,100.81999300000001,
2019-11-13,RPEU,ВТБ Б-1-13,RU000A100089,3,1231.57,100.823887,100.819686,100.823887,100.819686,
2019-11-14,RPEO,ВТБ Б-1-13,RU000A100089,2,25060.72,100.849515,100.849515,100.85999100000001,100.85999100000001,
2019-11-14,RPEU,ВТБ Б-1-13,RU000A100089,3,2026.59,100.85961400000001,100.85961400000001,100.85961400000001,100.85961400000001,
2019-11-15,RPEO,ВТБ Б-1-13,RU000A100089,2,25066.87,100.89013299999999,100.890012,100.89013299999999,100.890012,
2019-11-15,RPEU,ВТБ Б-1-13,RU000A100089,3,2026.91,100.87406700000001,100.87406700000001,100.89012,100.89012,
2019-11-18,RPEO,ВТБ Б-1-13,RU000A100089,3,25263.52,101.07513399999999,101.069996,101.07513399999999,101.069996,
2019-11-18,RPEU,ВТБ Б-1-13,RU000A100089,2,1328.87,101.070204,101.070204,101.07097399999999,101.07097399999999,
2019-11-19,RPEO,ВТБ Б-1-13,RU000A100089,3,25140.61,100.753962,100.749981,100.753962,100.749981,
2019-11-19,RPEU,ВТБ Б-1-13,RU000A100089,1,15.8,100.731636,100.731636,100.731636,100.731636,
2019-11-20,RPEO,ВТБ Б-1-13,RU000A100089,3,25188.21,101.06952700000001,101.06952700000001,101.087184,101.079996,
2019-11-20,RPEU,ВТБ Б-1-13,RU000A100089,2,824.2,101.080205,101.080205,101.080205,101.080205,
2019-11-21,RPEO,ВТБ Б-1-13,RU000A100089,3,24994.38,100.628121,100.61040799999999,100.628121,100.619982,
2019-11-21,RPEU,ВТБ Б-1-13,RU000A100089,1,15.72,100.64148399999999,100.64148399999999,100.64148399999999,100.64148399999999,
2019-11-22,RPEO,ВТБ Б-1-13,RU000A100089,3,25118.49,100.726873,100.726873,100.747073,100.72998199999999,
2019-11-22,RPEU,ВТБ Б-1-13,RU000A100089,1,15.78,100.744254,100.744254,100.744254,100.744254,
2019-11-25,RPEO,ВТБ Б-1-13,RU000A100089,3,25207.26,100.83452700000001,100.83000600000001,100.844601,100.83000600000001,
2019-11-25,RPEU,ВТБ Б-1-13,RU000A100089,1,15.83,100.853088,100.853088,100.853088,100.853088,
2019-11-26,RPEO,ВТБ Б-1-13,RU000A100089,3,25309.58,100.938185,100.93316300000001,100.94001800000001,100.94001800000001,
2019-11-26,RPEU,ВТБ Б-1-13,RU000A100089,2,807.35,100.940488,100.937937,100.940488,100.937937,
2019-11-27,RPEO,ВТБ Б-1-13,RU000A100089,3,25238.96,100.943511,100.943511,100.949984,100.949984,
2019-11-27,RPEU,ВТБ Б-1-13,RU000A100089,2,804.15,100.950325,100.950325,100.96569000000001,100.96569000000001,
2019-11-28,RPEO,ВТБ Б-1-13,RU000A100089,3,25316.29,101.151553,101.149987,101.151553,101.149987,
2019-11-29,RPEO,ВТБ Б-1-13,RU000A100089,3,25190.46,100.83998000000001,100.83998000000001,100.851246,100.851246,
2019-11-29,RPEU,ВТБ Б-1-13,RU000A100089,1,15.73,100.830087,100.830087,100.830087,100.830087,
2019-12-02,RPEO,ВТБ Б-1-13,RU000A100089,4,25291.7,100.918199,100.918199,100.92525400000001,100.920009,
2019-12-02,RPEU,ВТБ Б-1-13,RU000A100089,1,15.75,100.928678,100.928678,100.928678,100.928678,
2019-12-03,RPEO,ВТБ Б-1-13,RU000A100089,4,25147.54,100.951995,100.949988,100.95909300000001,100.949988,
2019-12-03,RPEU,ВТБ Б-1-13,RU000A100089,2,94.04,100.955764,100.93,100.955764,100.93,
2019-12-04,RPEO,ВТБ Б-1-13,RU000A100089,4,25116.46,100.948972,100.941866,100.95000999999999,100.95000999999999,
2019-12-04,RPEU,ВТБ Б-1-13,RU000A100089,1,15.74,100.956517,100.956517,100.956517,100.956517,
2019-12-05,RPEO,ВТБ Б-1-13,RU000A100089,4,25109.52,100.988434,100.974212,100.994529,100.989982,
2019-12-05,RPEU,ВТБ Б-1-13,RU000A100089,2,62.93,100.97842,100.97842,100.99981899999999,100.99981899999999,
2019-12-06,RPEO,ВТБ Б-1-13,RU000A100089,4,25250.89,101.00873100000001,100.994586,101.01479300000001,101.009989,
2019-12-06,RPEU,ВТБ Б-1-13,RU000A100089,2,63.32,101.01677099999999,101.01677099999999,101.01677099999999,101.01677099999999,
