TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,CLOSE,WAPRICE
2014-02-07,RPMO,ОФЗ 26214,SU26214RMFS5,4,1238155370.0,88.9306,88.9306,93.6712,93.6712,90.0477
2014-02-10,RPMO,ОФЗ 26214,SU26214RMFS5,2,953793907.0,88.9722,88.9722,89.9213,89.9213,89.0564
2014-02-11,RPMO,ОФЗ 26214,SU26214RMFS5,2,529887110.0,88.9052,88.9052,89.8538,89.8538,89.0567
2014-02-12,RPMO,ОФЗ 26214,SU26214RMFS5,1,85388755.0,89.8829,89.8829,89.8829,89.8829,89.8829
2014-02-13,RPMO,ОФЗ 26214,SU26214RMFS5,1,85480810.0,89.9798,89.9798,89.9798,89.9798,89.9798
2014-02-14,RPMO,ОФЗ 26214,SU26214RMFS5,1,85226590.0,89.7122,89.7122,89.7122,89.7122,89.7122
2014-02-17,RPMO,ОФЗ 26214,SU26214RMFS5,2,178264560.0,93.045,89.7048,93.045,89.7048,91.4177
2014-02-18,RPMO,ОФЗ 26214,SU26214RMFS5,1,84903590.0,89.3722,89.3722,89.3722,89.3722,89.3722
2014-02-19,RPMO,ОФЗ 26214,SU26214RMFS5,3,864240395.0,89.4241,86.5875,89.4241,86.5875,86.8583
2014-02-20,RPMO,ОФЗ 26214,SU26214RMFS5,9,2533624330.0,86.2745,64.5994,89.1016,64.5994,85.7402
2014-02-21,RPMO,ОФЗ 26214,SU26214RMFS5,4,2121346130.0,85.6947,85.6947,89.4808,89.4808,88.2057
2014-02-24,RPMO,ОФЗ 26214,SU26214RMFS5,6,1301632656.23,88.7408,85.4531,88.7408,87.8009,87.4338
2014-02-25,RPMO,ОФЗ 26214,SU26214RMFS5,6,1083114998.68,85.9252,85.9252,88.7439,87.804,87.4138
2014-02-26,RPMO,ОФЗ 26214,SU26214RMFS5,3,297403880.0,84.9842,84.9842,87.8034,87.8034,87.4717
2014-02-27,RPMO,ОФЗ 26214,SU26214RMFS5,3,276091340.0,84.9631,84.9631,88.72200000000001,87.7823,87.648
2014-02-28,RPMO,ОФЗ 26214,SU26214RMFS5,5,212792799.0,84.8997,84.8997,88.6565,87.7797,87.5691
2014-03-03,RPMO,ОФЗ 26214,SU26214RMFS5,5,188118540.0,92.9092,87.241,92.9092,88.1857,89.5803
2014-03-04,RPMO,ОФЗ 26214,SU26214RMFS5,3,68311744.0,87.24,87.24,88.1848,88.1848,87.5792
2014-03-05,RPMO,ОФЗ 26214,SU26214RMFS5,3,67387232.0,85.3758,85.3758,88.2119,88.2119,86.3939
2014-03-06,RPMO,ОФЗ 26214,SU26214RMFS5,3,110798208.0,86.5611,86.5611,86.5611,86.5611,86.5611
2014-03-07,RPMO,ОФЗ 26214,SU26214RMFS5,4,119267406.0,86.5602,84.7035,86.5602,86.5602,86.4257
2014-03-11,RPMO,ОФЗ 26214,SU26214RMFS5,3,110787456.0,86.5527,86.5527,86.5527,86.5527,86.5527
2014-03-12,RPMO,ОФЗ 26214,SU26214RMFS5,5,200441902.0,90.9977,83.5804,90.9977,83.5804,84.2193
2014-03-13,RPMO,ОФЗ 26214,SU26214RMFS5,5,197925962.0,88.6297,81.4004,88.6297,84.1114,83.1622
2014-03-14,RPMO,ОФЗ 26214,SU26214RMFS5,2,23402288.0,83.5796,83.5796,83.5796,83.5796,83.5796
2014-03-17,RPMO,ОФЗ 26214,SU26214RMFS5,2,23350810.0,83.2649,83.2649,83.5266,83.5266,83.3958
2014-03-18,RPMO,ОФЗ 26214,SU26214RMFS5,2,23313920.0,83.264,83.264,83.264,83.264,83.264
2014-03-19,RPMO,ОФЗ 26214,SU26214RMFS5,2,23313668.0,83.2631,83.2631,83.2631,83.2631,83.2631
